Project,commit,Lines Added in Fixed Version,Lines Deleted in Fixed Version,Hunks in Fixed Version,project,codeLink,CWE ID,CVE ID,vulnerability_fixed_again_in_version,Prompt File,Reasoning,future_commit_id
linux,ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2,2.0,1.0,2.0,linux,https://github.com/torvalds/linux/commit/ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2,CWE-399,CVE-2019-15921,v22,6034_linux_linux_ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2_genetlink.c_changes_v21_v22.txt.txt,"The previous fix commit (linux_ceabee6c59943bdd) added proper memory cleanup for family->attrbuf in error paths, but in doing so, it solidified the use of a shared attrbuf that created a race condition. The candidate commit fixes a Use-After-Free (UAF) vulnerability that was effectively introduced by continuing to use the shared family->attrbuf. The UAF occurs because family->attrbuf is not protected by any lock when family->parallel_ops is false, and multiple concurrent operations can access and free the buffer while others are still using it. The candidate commit fixes this by removing the shared attrbuf completely and always allocating it from the heap for each operation, similar to how it worked when parallel_ops was true. This is clearly fixing a security vulnerability (UAF) that was made possible by the previous fix's handling of the shared attrbuf.",bf64ff4c2aac65d680dc639a511c781cf6b6ec08
linux,cfa39381173d5f969daf43582c95ad679189cbc9,3.0,2.0,3.0,linux,https://github.com/torvalds/linux/commit/cfa39381173d5f969daf43582c95ad679189cbc9,CWE-362,CVE-2019-6974,v402,6050_linux_linux_cfa39381173d5f969daf43582c95ad679189cbc9_kvm_main.c_changes_v401_v402.txt.txt,"The previous fix (CVE-2019-6974) established a pattern where reference counting needs to be properly managed when creating file descriptors for KVM objects. It specifically fixed an issue where a reference to KVM needed to be obtained before creating the file descriptor. The candidate commit is fixing a similar reference counting vulnerability in the VM and vCPU stats file descriptors that was likely influenced by the pattern established in the previous fix. The candidate commit addresses missing reference counting in kvm_get_vcpu_stats_fd() and kvm_get_vm_stats_fd() where file descriptors were being created without proper KVM reference counting, which could lead to a use-after-free vulnerability if the KVM object is freed while stats file descriptors are still open. This vulnerability pattern is directly analogous to the one fixed in CVE-2019-6974, suggesting the previous fix's implementation pattern unintentionally missed these similar cases.",eed3013faa401aae662398709410a59bb0646e32
linux,d114b9fe78c8d6fc6e70808c2092aa307c36dc8e,9.0,4.0,1.0,linux,https://github.com/torvalds/linux/commit/d114b9fe78c8d6fc6e70808c2092aa307c36dc8e,CWE-119,CVE-2015-4002,v5,6056_linux_linux_d114b9fe78c8d6fc6e70808c2092aa307c36dc8e_ozusbsvc1.c_changes_v4_v5.txt.txt,"The previous fix (d114b9fe78c8) addressed a heap overflow in oz_hcd_get_desc_cnf by adding bounds checking for elt->length. However, it appears to have missed similar issues in other parts of the code. The future candidate commit fixes two underflow vulnerabilities - one in OZ_DATA_F_ISOC_FIXED and another in OZ_VENDOR_CLASS_RSP - that share the same pattern of subtracting from length values without proper bounds checking. The second vulnerability (in OZ_VENDOR_CLASS_RSP) specifically is noted as potentially causing memory corruption. These vulnerabilities appear to have been overlooked when implementing the similar pattern fix in the previous commit, essentially making them vulnerabilities introduced by the incomplete nature of the previous fix's approach to length validation.",ba470f7c0e9f4a71a915a48392e69f56ce7edbf9
linux,d1442d85cc30ea75f7d399474ca738e0bc96f715,90.0,32.0,8.0,linux,https://github.com/torvalds/linux/commit/d1442d85cc30ea75f7d399474ca738e0bc96f715,CWE-264,CVE-2014-3647,v9,6077_linux_linux_d1442d85cc30ea75f7d399474ca738e0bc96f715_emulate.c_changes_v8_v9.txt.txt,"The candidate commit is fixing a vulnerability that was directly introduced by the previous fix (d1442d85cc30). The previous fix attempted to handle errors when RIP is set during far jumps, but introduced a bug in the non-canonical address check logic. Specifically, the condition '(!cs_l && (dst & ~(u32)-1))' was incorrect and failed to properly validate addresses in 32-bit segments. This allowed far jumps to segments with L bit cleared (32-bit segments) to accept RIP values with high bits set (RIP[63:32] != 0), which should have triggered a #GP exception. The new commit fixes this by changing the condition to '(!cs_l && (dst >> 32) != 0)', which properly enforces the architectural requirement that 32-bit segments must have zero high bits in RIP. This vulnerability could potentially be exploited for security bypasses since it allows execution at invalid addresses in 32-bit segments.",cd9b8e2c48b241be084dc794440e0e69267ef8e1
linux,d157bd761585605b7882935ffb86286919f62ea1,3.0,0.0,1.0,linux,https://github.com/torvalds/linux/commit/d157bd761585605b7882935ffb86286919f62ea1,CWE-189,CVE-2016-3135,v60,6085_linux_linux_d157bd761585605b7882935ffb86286919f62ea1_x_tables.c_changes_v59_v60.txt.txt,"The previous fix (d157bd761585) added a check 'if (sz < sizeof(*info))' to prevent integer overflow in xt_alloc_table_info. However, this fix was incomplete as it only checked for the lower bound. The candidate commit adds an additional check 'sz >= XT_MAX_TABLE_SIZE' in the same function, suggesting that the previous fix introduced a new vulnerability where an attacker could still cause issues by specifying an extremely large size that, while not overflowing, could lead to excessive memory allocation. This is further evidenced by the introduction of XT_MAX_TABLE_SIZE constant (512MB) and similar bounds checking being added throughout the codebase for other allocation functions like xt_counters_alloc. The candidate commit is systematically fixing these potential resource exhaustion vulnerabilities that were made possible after the previous integer overflow fix.",72597135cdd2fe524f9a185d7f954c2c3980f3ee
linux,d199fab63c11998a602205f7ee7ff7c05c97164b,44.0,63.0,12.0,linux,https://github.com/torvalds/linux/commit/d199fab63c11998a602205f7ee7ff7c05c97164b,CWE-416,CVE-2017-6346,v4,6097_linux_linux_d199fab63c11998a602205f7ee7ff7c05c97164b_af_packet.c_changes_v3_v4.txt.txt,"The previous fix attempted to address race conditions in fanout_add() by moving the mutex_lock earlier, but in doing so, it introduced new security vulnerabilities related to locking contexts. The candidate commit fixes these new issues where fanout_release() was being called from atomic contexts, which could lead to deadlocks and system crashes. Specifically: 1) The previous fix made it possible to call mutex_lock inside RCU read-side critical sections where preemption is disabled, 2) It allowed mutex_lock to be called while holding spin_lock, which is invalid, 3) It enabled dev_remove_pack() to be called from atomic contexts where scheduling is not allowed. These are serious concurrency issues that could be exploited for denial of service attacks. The candidate commit restructures the fanout release mechanism to avoid these dangerous locking scenarios.",2bd624b4611ffee36422782d16e1c944d1351e98
linux,d26c25a9d19b5976b319af528886f89cf455692d,45.0,0.0,3.0,linux,https://github.com/torvalds/linux/commit/d26c25a9d19b5976b319af528886f89cf455692d,CWE-20,CVE-2018-18021,v5,6108_linux_linux_d26c25a9d19b5976b319af528886f89cf455692d_guest.c_changes_v4_v5.txt.txt,"The previous fix added validation for register access sizes and alignment, but it introduced a new security vulnerability by failing to properly validate PSTATE mode settings for different execution states. The candidate commit adds additional checks to validate that the PSTATE modes match the execution state (32-bit vs 64-bit) of the virtual CPU and the system capabilities. Without these checks, it was possible to set invalid processor states that could potentially be exploited. Specifically, the fix adds checks to ensure: 1) 32-bit user mode is only allowed if the system supports it, 2) 32-bit privileged modes are only allowed for 32-bit EL1, and 3) 64-bit modes are only allowed for 64-bit EL1. These security checks were missing in the original fix that only focused on register size/alignment validation.",0d1e8b8d2bcd3150d51754d8d0fdbf44dc88b0d3
linux,d4fdf8ba0e5808ba9ad6b44337783bd9935e0982,4.0,1.0,2.0,linux,https://github.com/torvalds/linux/commit/d4fdf8ba0e5808ba9ad6b44337783bd9935e0982,CWE-476,CVE-2017-18241,v335,6126_linux_linux_d4fdf8ba0e5808ba9ad6b44337783bd9935e0982_segment.c_changes_v334_v335.txt.txt,"The previous fix commit attempted to handle the NULL flush_cmd_control issue by checking for FLUSH_MERGE option before accessing fcc. However, this fix itself introduced new NULL pointer dereference vulnerabilities in two scenarios: 1) When kthread_run() fails, the code incorrectly frees fcc and sets it to NULL, leading to a potential NULL pointer dereference in f2fs_issue_flush(). 2) When mounting initially in read-only mode and then remounting as read-write, fcc_info was never allocated. The candidate commit fixes these new vulnerabilities by properly handling the error path in f2fs_create_flush_cmd_control() and ensuring fcc_info is always allocated regardless of read-only status. These vulnerabilities were direct consequences of the incomplete error handling in the previous fix.",b3d83066cbebc76dbac8a5fca931f64b4c6fff34
linux,d52fc5dde171f030170a6cb78034d166b13c9445,7.0,5.0,1.0,linux,https://github.com/torvalds/linux/commit/d52fc5dde171f030170a6cb78034d166b13c9445,CWE-264,CVE-2012-2123,v74,6137_linux_linux_d52fc5dde171f030170a6cb78034d166b13c9445_commoncap.c_changes_v73_v74.txt.txt,"The previous fix (d52fc5d) introduced code to clear dangerous personality flags when file system capabilities are used, using bprm->per_clear. However, this fix had a bug where the personality flags weren't being properly recomputed for every bprm->file, particularly affecting setgid scripts and their interpreters. This meant that interpreters of setgid scripts could not use important personality flags like READ_IMPLIES_EXEC, ADDR_NO_RANDOMIZE, ADDR_COMPAT_LAYOUT, and MMAP_PAGE_ZERO even when they should have been able to. The candidate commit fixes this vulnerability by introducing bprm->pf_per_clear to properly handle the recomputation of personality flags for each bprm->file. This bug had security implications as it could affect the proper functioning of legitimate setgid scripts and their interpreters, making this a case where the previous fix introduced an unintended security vulnerability that needed to be fixed.",a7868323c2638a7c6c5b30b37831b73cbdf0dc15
linux,d558023207e008a4476a3b7bb8706b2a2bf5d84f,57.0,142.0,18.0,linux,https://github.com/torvalds/linux/commit/d558023207e008a4476a3b7bb8706b2a2bf5d84f,CWE-399,CVE-2013-7348,v5,6152_linux_linux_d558023207e008a4476a3b7bb8706b2a2bf5d84f_aio.c_changes_v4_v5.txt.txt,"The previous fix (d558023) addressed a double-free issue in ioctx_alloc by restructuring how the aio ring cleanup is handled. However, that fix introduced a new vulnerability where the aio ring file wasn't properly cleaned up in error paths of aio_setup_ring and ioctx_alloc, potentially leading to memory leaks and a GPF (General Protection Fault) as reported by Dave Jones. The candidate commit specifically fixes this by adding proper cleanup calls (put_aio_ring_file) in the error paths where it was missing. The vulnerability is directly related to the changes made in the previous fix's restructuring of the aio ring handling code, making this a clear case where a security fix introduced a new security issue that needed to be patched.",d1b9432712a25eeb06114fb4b587133525a47de5
